date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:51	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:51%20GMT	https://www.hardifinserv.in/forms/BOI_AXA/boi-axa-stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/BOI_AXA/boi-axa-stp.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:51	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:51%20GMT	https://www.hardifinserv.in/forms/CANARA/canara_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/CANARA/canara_common.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:51	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:51%20GMT	https://www.hardifinserv.in/forms/CANARA/canara_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/CANARA/canara_sip.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:52	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:52%20GMT	https://www.hardifinserv.in/forms/CANARA/canara_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/CANARA/canara_stp.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:52	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:52%20GMT	https://www.hardifinserv.in/forms/DHFL/dhfl-common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/DHFL/dhfl-common.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:52	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:52%20GMT	https://www.hardifinserv.in/forms/DHFL/dhfl-sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/DHFL/dhfl-sip.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:53	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:53%20GMT	https://www.hardifinserv.in/forms/DHFL/dhfl-stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/DHFL/dhfl-stp.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:53	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:53%20GMT	https://www.hardifinserv.in/forms/DSP/dsp_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/DSP/dsp_common.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:54	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:53%20GMT	https://www.hardifinserv.in/forms/DSP/dsp_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/DSP/dsp_sip.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:54	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:54%20GMT	https://www.hardifinserv.in/forms/DSP/dsp_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/DSP/dsp_stp.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:54	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:54%20GMT	https://www.hardifinserv.in/forms/EDELWEISS/edelweiss_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/EDELWEISS/edelweiss_common.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:55	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:54%20GMT	https://www.hardifinserv.in/forms/EDELWEISS/edelweiss_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/EDELWEISS/edelweiss_sip.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:55	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:55%20GMT	https://www.hardifinserv.in/forms/EDELWEISS/edelweiss_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/EDELWEISS/edelweiss_stp.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:55	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:55%20GMT	https://www.hardifinserv.in/forms/FRANKLIN/franklin_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/FRANKLIN/franklin_common.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:56	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:55%20GMT	https://www.hardifinserv.in/forms/FRANKLIN/franklin_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/FRANKLIN/franklin_sip.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:56	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:56%20GMT	https://www.hardifinserv.in/forms/FRANKLIN/franklin_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/FRANKLIN/franklin_stp.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:56	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:56%20GMT	https://www.hardifinserv.in/forms/HDFC/hdfc_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/HDFC/hdfc_common.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:57	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:56%20GMT	https://www.hardifinserv.in/forms/HDFC/hdfc_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/HDFC/hdfc_sip.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:57	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:57%20GMT	https://www.hardifinserv.in/forms/HDFC/hdfc_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/HDFC/hdfc_stp.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:57	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:57%20GMT	https://www.hardifinserv.in/forms/HSBC/hsbc_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/HSBC/hsbc_common.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:58	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:57%20GMT	https://www.hardifinserv.in/forms/HSBC/hsbc_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/HSBC/hsbc_sip.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:58	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:58%20GMT	https://www.hardifinserv.in/forms/HSBC/hsbc_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/HSBC/hsbc_stp.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:58	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:58%20GMT	https://www.hardifinserv.in/forms/ICICI/icici_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/ICICI/icici_common.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:59	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:58%20GMT	https://www.hardifinserv.in/forms/ICICI/icici_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/ICICI/icici_sip.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:59	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:59%20GMT	https://www.hardifinserv.in/forms/ICICI/icici_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/ICICI/icici_stp.pdf	(from https://www.hardifinserv.in/downloads/)
12:59:59	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:59%20GMT	https://www.hardifinserv.in/forms/IDBI/idbi_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/IDBI/idbi_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:00	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:29:59%20GMT	https://www.hardifinserv.in/forms/IDBI/idbi_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/IDBI/idbi_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:00	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:00%20GMT	https://www.hardifinserv.in/forms/IDBI/idbi_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/IDBI/idbi_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:00	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:00%20GMT	https://www.hardifinserv.in/forms/IDFC/idfc_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/IDFC/idfc_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:01	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:00%20GMT	https://www.hardifinserv.in/forms/IDFC/idfc_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/IDFC/idfc_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:01	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:01%20GMT	https://www.hardifinserv.in/forms/IDFC/idfc_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/IDFC/idfc_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:01	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:01%20GMT	https://www.hardifinserv.in/forms/Invesco/invesco-common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/Invesco/invesco-common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:02	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:01%20GMT	https://www.hardifinserv.in/forms/Invesco/invesco-sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/Invesco/invesco-sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:02	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:02%20GMT	https://www.hardifinserv.in/forms/Invesco/invesco-stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/Invesco/invesco-stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:02	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:02%20GMT	https://www.hardifinserv.in/forms/JP/jp_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/JP/jp_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:03	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:03%20GMT	https://www.hardifinserv.in/forms/JP/jp_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/JP/jp_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:03	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:03%20GMT	https://www.hardifinserv.in/forms/JP/jp_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/JP/jp_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:04	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:04%20GMT	https://www.hardifinserv.in/forms/KOTAK/kotak_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/KOTAK/kotak_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:04	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:04%20GMT	https://www.hardifinserv.in/forms/KOTAK/kotak_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/KOTAK/kotak_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:05	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:05%20GMT	https://www.hardifinserv.in/forms/KOTAK/kotak_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/KOTAK/kotak_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:05	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:05%20GMT	https://www.hardifinserv.in/forms/LT/lt_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/LT/lt_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:05	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:05%20GMT	https://www.hardifinserv.in/forms/LT/lt_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/LT/lt_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:06	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:06%20GMT	https://www.hardifinserv.in/forms/LT/lt_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/LT/lt_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:06	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:06%20GMT	https://www.hardifinserv.in/forms/MIRAE/mirae_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/MIRAE/mirae_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:07	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:07%20GMT	https://www.hardifinserv.in/forms/MIRAE/mirae_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/MIRAE/mirae_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:08	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:08%20GMT	https://www.hardifinserv.in/forms/MIRAE/mirae_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/MIRAE/mirae_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:09	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:08%20GMT	https://www.hardifinserv.in/forms/MOTILAL/motilal_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/MOTILAL/motilal_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:09	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:09%20GMT	https://www.hardifinserv.in/forms/MOTILAL/motilal_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/MOTILAL/motilal_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:10	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:10%20GMT	https://www.hardifinserv.in/forms/MOTILAL/motilal_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/MOTILAL/motilal_stp.1d6.delayed	(from https://www.hardifinserv.in/downloads/)
13:00:11	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:11%20GMT	https://www.hardifinserv.in/forms/PEERLESS/peerless_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/PEERLESS/peerless_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:11	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:11%20GMT	https://www.hardifinserv.in/forms/PEERLESS/peerless_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/PEERLESS/peerless_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:12	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:12%20GMT	https://www.hardifinserv.in/forms/PEERLESS/peerless_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/PEERLESS/peerless_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:13	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:13%20GMT	https://www.hardifinserv.in/forms/PRINCIPAL/principal_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/PRINCIPAL/principal_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:13	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:13%20GMT	https://www.hardifinserv.in/forms/PRINCIPAL/principal_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/PRINCIPAL/principal_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:14	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:14%20GMT	https://www.hardifinserv.in/forms/PRINCIPAL/principal_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/PRINCIPAL/principal_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:14	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:14%20GMT	https://www.hardifinserv.in/forms/QUANTUM/quantum_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/QUANTUM/quantum_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:15	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:14%20GMT	https://www.hardifinserv.in/forms/QUANTUM/quantum_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/QUANTUM/quantum_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:15	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:15%20GMT	https://www.hardifinserv.in/forms/QUANTUM/quantum_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/QUANTUM/quantum_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:15	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:15%20GMT	https://www.hardifinserv.in/forms/RELIANCE/reliance_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/RELIANCE/reliance_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:16	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:16%20GMT	https://www.hardifinserv.in/forms/RELIANCE/reliance_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/RELIANCE/reliance_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:16	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:16%20GMT	https://www.hardifinserv.in/forms/RELIANCE/reliance_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/RELIANCE/reliance_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:17	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:17%20GMT	https://www.hardifinserv.in/forms/RELIGARE/religare_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/RELIGARE/religare_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:17	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:17%20GMT	https://www.hardifinserv.in/forms/RELIGARE/religare_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/RELIGARE/religare_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:18	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:18%20GMT	https://www.hardifinserv.in/forms/RELIGARE/religare_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/RELIGARE/religare_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:18	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:18%20GMT	https://www.hardifinserv.in/forms/SBI/sbi_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/SBI/sbi_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:19	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:19%20GMT	https://www.hardifinserv.in/forms/SBI/sbi_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/SBI/sbi_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:20	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:19%20GMT	https://www.hardifinserv.in/forms/SBI/sbi_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/SBI/sbi_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:20	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:20%20GMT	https://www.hardifinserv.in/forms/SUNDARAM/sundaram_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/SUNDARAM/sundaram_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:21	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:21%20GMT	https://www.hardifinserv.in/forms/SUNDARAM/sundaram_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/SUNDARAM/sundaram_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:21	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:21%20GMT	https://www.hardifinserv.in/forms/SUNDARAM/sundaram_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/SUNDARAM/sundaram_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:21	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:21%20GMT	https://www.hardifinserv.in/forms/TATA/tata_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/TATA/tata_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:22	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:22%20GMT	https://www.hardifinserv.in/forms/TATA/tata_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/TATA/tata_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:22	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:22%20GMT	https://www.hardifinserv.in/forms/TATA/tata_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/TATA/tata_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:23	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:22%20GMT	https://www.hardifinserv.in/forms/TAURUS/taurus_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/TAURUS/taurus_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:23	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:23%20GMT	https://www.hardifinserv.in/forms/TAURUS/taurus_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/TAURUS/taurus_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:23	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:23%20GMT	https://www.hardifinserv.in/forms/TAURUS/taurus_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/TAURUS/taurus_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:24	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:24%20GMT	https://www.hardifinserv.in/forms/UTI/uti_common.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/UTI/uti_common.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:24	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:24%20GMT	https://www.hardifinserv.in/forms/UTI/uti_sip.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/UTI/uti_sip.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:24	52306/52306	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:24%20GMT	https://www.hardifinserv.in/forms/UTI/uti_stp.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/UTI/uti_stp.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:25	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:25%20GMT	https://www.hardifinserv.in/forms/Challan-Form/280.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/Challan-Form/280.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:25	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:25%20GMT	https://www.hardifinserv.in/forms/Challan-Form/281.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/Challan-Form/281.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:26	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:25%20GMT	https://www.hardifinserv.in/forms/Challan-Form/282.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/Challan-Form/282.pdf	(from https://www.hardifinserv.in/downloads/)
13:00:26	52306/52306	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Jul%202025%2007:30:26%20GMT	https://www.hardifinserv.in/forms/Challan-Form/283.pdf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/forms/Challan-Form/283.pdf	(from https://www.hardifinserv.in/downloads/)
